topiocqa_train_2717_5	is this a tv show
topiocqa_train_2717_6	when was it released
topiocqa_train_2717_7	when was the original film released
topiocqa_train_2717_8	who was the director
topiocqa_train_2717_9	has he directed anything else
topiocqa_train_2717_10	what genre was this movie
topiocqa_train_2717_11	who was the producer
topiocqa_train_2717_12	did the original film win any awards
topiocqa_train_2717_13	did the original actor win any awards
topiocqa_train_2717_14	was the original movie in any way connected to religion
topiocqa_train_2717_15	who was the writer
topiocqa_train_2717_16	any other works that he has written
topiocqa_train_2718_1	where does the pfe reside on an mx960 router
topiocqa_train_2718_2	what is juniper mx-series
topiocqa_train_2718_3	what is the meaning of the initial word
topiocqa_train_2718_4	when was it standardized
topiocqa_train_2718_5	when was it introduced
topiocqa_train_2718_6	who developed it
topiocqa_train_2718_7	what is its frame structure
topiocqa_train_2718_8	are there various varieties
topiocqa_train_2718_9	what can you tell me about its evolution
topiocqa_train_2718_10	what are the current products of the aforesaid mx-series
topiocqa_train_2718_11	what were their early releases
topiocqa_train_2719_1	what is  aston villa f.c.
topiocqa_train_2719_2	when did the club form
topiocqa_train_2719_3	what are some social responsibility of the club
topiocqa_train_2719_4	what are the shops in this hospice
topiocqa_train_2719_5	where is the hospice located
topiocqa_train_2719_6	what is the climate like in the former mentioned place
topiocqa_train_2719_7	what are some museums and galleries located here
topiocqa_train_2719_8	what are some food and drinks this place is known for
topiocqa_train_2719_9	what war happened in the second mentioned place
topiocqa_train_2719_10	what are some sports played here
topiocqa_train_2720_1	what does it mean to flip someone off with your thumb out
topiocqa_train_2720_2	what other fingers have been used a gesture in the clasic era
topiocqa_train_2720_3	in which country is the above mentioned gesture popularly used
topiocqa_train_2720_4	name a few favourite past times or physical activities of the above mentioned country
topiocqa_train_2720_5	what is the name of the league of the second sport mentioned
topiocqa_train_2720_6	hand how is this league formed
topiocqa_train_2720_7	where is the league's headquarters located
topiocqa_train_2720_8	what is the populous like in the above mentioned country
topiocqa_train_2720_9	and how is the economic state of this country
topiocqa_train_2720_10	name a few movie directors that made blockbuster movies in recent times from this country.
topiocqa_train_2720_11	who is the second named person mentioned above
topiocqa_train_2720_12	where was he born
topiocqa_train_2720_13	and when did he die
topiocqa_train_2720_14	what is the name of the rodent cartoon character he created
topiocqa_train_2720_15	and when did this cartoon character first appear
topiocqa_train_2720_16	was disney married
topiocqa_train_2720_17	did he have any children
topiocqa_train_2720_18	and how was he honoured
topiocqa_train_2721_1	where is northern england located
topiocqa_train_2721_2	can you name a few of the old counties
topiocqa_train_2721_3	are there any waterbodies nearby
topiocqa_train_2721_4	what languages are spoken here
topiocqa_train_2721_5	what resources are found here
topiocqa_train_2721_6	how do the people here identify themselves
topiocqa_train_2721_7	what do these people do for fun in their sapre time
topiocqa_train_2721_8	how is the first resource that you mentioned formed
topiocqa_train_2721_9	what is its use
topiocqa_train_2721_10	how has change in climate affected water fit for drinking
topiocqa_train_2721_11	what environmental issues are faced by the resource that we are talking about
topiocqa_train_2721_12	can you mention any one property of this gas that is produced
topiocqa_train_2721_13	is it found in seafloor
topiocqa_train_2722_1	what is the boat race 1993
topiocqa_train_2722_2	where was it held
topiocqa_train_2722_3	where did the name of the river originate from
topiocqa_train_2722_4	what sports are played here
topiocqa_train_2722_5	name one such sport.
topiocqa_train_2722_6	what are the different types of systems of this sport
topiocqa_train_2722_7	which ancient country played this sport
topiocqa_train_2722_8	of the universities that were mentioned, where is the first one located
topiocqa_train_2722_9	did any war take place in the first place
topiocqa_train_2722_10	which parties fought the war
topiocqa_train_2722_11	who were the first group
topiocqa_train_2722_12	and the second group
topiocqa_train_2722_13	what did the first group believe in
topiocqa_train_2723_1	why is the peregrine falcon the fastest bird
topiocqa_train_2723_2	how fast is it
topiocqa_train_2723_3	what is its scientific name
topiocqa_train_2723_4	what is its conservation status
topiocqa_train_2723_5	where is it mostly found
topiocqa_train_2723_6	what kind of diet do they follow
topiocqa_train_2723_7	what can you tell me about its breeding
topiocqa_train_2723_8	can you describe its structure
topiocqa_train_2723_9	does it have any cultural significance
topiocqa_train_2723_10	earlier you mentioned that they were at risk on the basis of their population. was there any reason for it
topiocqa_train_2723_11	what is its full form
topiocqa_train_2723_12	when was it initially prepared
topiocqa_train_2723_13	by whom
topiocqa_train_2723_14	is it harmful to the environment
topiocqa_train_2723_15	how is it associated with human health
topiocqa_train_2723_16	what more can you tell me about the former
topiocqa_train_2723_17	what can you tell me about its roots of exposure
topiocqa_train_2723_18	what are its economic effects
topiocqa_train_2724_1	what is tidus
topiocqa_train_2724_2	which video game does he appear in
topiocqa_train_2724_3	who voiced the character
topiocqa_train_2724_4	where was the latter born
topiocqa_train_2724_5	what was his debut or first project
topiocqa_train_2724_6	what other game or media has the character appeared in
topiocqa_train_2724_7	who developed the latter series
topiocqa_train_2724_8	who created the music for it
topiocqa_train_2724_9	who created the former game series
topiocqa_train_2724_10	what are the different series titles in that game
topiocqa_train_2724_11	when was the former released
topiocqa_train_2725_1	name two small animals that have their homes in the soil
topiocqa_train_2725_2	what does the word 'habitat' mean
topiocqa_train_2725_3	where did the word come from
topiocqa_train_2725_4	which environmental factors play a role in this
topiocqa_train_2725_5	which are the different types
topiocqa_train_2726_1	where did hurricane iris hit
topiocqa_train_2726_2	mention a few national symbols of the place
topiocqa_train_2726_3	describe in few words about the national tree
topiocqa_train_2726_4	is it an invasive species
topiocqa_train_2726_5	what are its uses
topiocqa_train_2726_6	where is it found
topiocqa_train_2726_7	from where did the place where the hurricane hit get its name
topiocqa_train_2726_8	give an example of the foreign relations of belize
topiocqa_train_2726_9	what type of conservation is going on in that place
topiocqa_train_2726_10	what are the claims of the indigenous people of that place
topiocqa_train_2726_11	what is the meaning of the first thing which is banned for conservation purposes
topiocqa_train_2726_12	where did such trawling comes from
topiocqa_train_2726_13	what damage does it do to the deep sea
topiocqa_train_2726_14	mention a few current restrictions on it
topiocqa_train_2726_15	describe in few words the failed ban from the un
topiocqa_train_2727_1	when does the new season of friends air
topiocqa_train_2727_2	what is friends
topiocqa_train_2727_3	what does sitcom mean
topiocqa_train_2727_4	who are the characters
topiocqa_train_2727_5	what are their real life names
topiocqa_train_2727_6	has the show won any award
topiocqa_train_2727_7	when did the first episode air
topiocqa_train_2727_8	on which channel
topiocqa_train_2727_9	what is its full form
topiocqa_train_2727_10	who are the writers
topiocqa_train_2727_11	who are the directors
topiocqa_train_2727_12	and producers
topiocqa_train_2727_13	what did critics think of the show
topiocqa_train_2727_14	what are the names of these critics
topiocqa_train_2727_15	when did the finale take place
topiocqa_train_2727_16	is there a reunion planned
topiocqa_train_2727_17	on which platform can it be streamed
topiocqa_train_2727_18	what cultural impact did it have
topiocqa_train_2728_1	who plays gwen in the amazing spider man
topiocqa_train_2728_2	when was she born
topiocqa_train_2728_3	what accolades did she receive
topiocqa_train_2728_4	where is she from
topiocqa_train_2728_5	what is the full name of the above mentioned character she played
topiocqa_train_2728_6	when was the above mentioned movie released
topiocqa_train_2728_7	who played the main character in this movie
topiocqa_train_2728_8	who gave the scoring to the film
topiocqa_train_2728_9	how much did the movie make in cinema worldwide
topiocqa_train_2728_10	is there a sequel to this movie
topiocqa_train_2728_11	when was this sequel released
topiocqa_train_2728_12	who did the special effects for this movie
topiocqa_train_2728_13	who directed this film
topiocqa_train_2729_1	who played the star spangled banner at woodstock
topiocqa_train_2729_2	who is this person
topiocqa_train_2729_3	what was his ancestral background like
topiocqa_train_2729_4	what is the last mentioned term mean
topiocqa_train_2729_5	the musician part of any band
topiocqa_train_2729_6	who are the other members of this band
topiocqa_train_2729_7	are the aforementioned a family group
topiocqa_train_2729_8	the musician mentioned at the beginning did he serve in the military
topiocqa_train_2729_9	what is his genre of music
topiocqa_train_2729_10	what type of instrument did he play
topiocqa_train_2729_11	what are some of his top hits
topiocqa_train_2729_12	did he do a musical tour around europe
topiocqa_train_2729_13	what were the effects he used in his music
topiocqa_train_2729_14	what is the former's notable uses
topiocqa_train_2729_15	the musician(mentioned at the start)was he involved in drugs and alcohol
topiocqa_train_2730_1	what is the dog in i am legend
topiocqa_train_2730_2	when was the film released
topiocqa_train_2730_3	what was the film about
topiocqa_train_2730_4	how much did it make
topiocqa_train_2730_5	who is the star cast of this film
topiocqa_train_2730_6	has it received any awards
topiocqa_train_2730_7	you mentioned a dog species can you give me some details
topiocqa_train_2730_8	does this breed has different variants
topiocqa_train_2730_9	when did the second variant develop
topiocqa_train_2730_10	this species of dog are widely featured in film, can you mention any such film
topiocqa_train_2731_1	how far is richmond va from newport news va
topiocqa_train_2731_2	why is the second city named as such
topiocqa_train_2731_3	can you name some industries that sustain the city economically
topiocqa_train_2731_4	can you name some agencies that are involved in the first industry you just mentioned
topiocqa_train_2731_5	what is the former most well-known for
topiocqa_train_2731_6	did they contribute to the military efforts during the first world war
topiocqa_train_2731_7	what are they used for
topiocqa_train_2731_8	were they used in any other battles
topiocqa_train_2731_9	what was its design developed from
topiocqa_train_2731_10	who designed them
topiocqa_train_2732_1	who are the native speakers of english language
topiocqa_train_2732_2	where is this country located
topiocqa_train_2732_3	how is the language classified
topiocqa_train_2732_4	to which places did it spread
topiocqa_train_2732_5	is it considered a global language
topiocqa_train_2732_6	what are the three circles of english speaking countries
topiocqa_train_2732_7	name its vowels
topiocqa_train_2732_8	and consonants
topiocqa_train_2732_9	how does the language vary from region to region
topiocqa_train_2732_10	from which language is english derived
topiocqa_train_2732_11	name some of its adverbs
topiocqa_train_2732_12	what is its syntax
topiocqa_train_2732_13	name some of its dialects
topiocqa_train_2732_14	describe its writing system
topiocqa_train_2732_15	name some of its prepositions
topiocqa_train_2733_1	three discoveries made by the voyager space probe
topiocqa_train_2733_2	what is this thing actually
topiocqa_train_2733_3	when was it launched
topiocqa_train_2733_4	what were its components
topiocqa_train_2733_5	can you tell me how it communicated
topiocqa_train_2733_6	which planetary bodies did it touch or rather observe during its journey
topiocqa_train_2733_7	is there any spot on the former planet
topiocqa_train_2733_8	when was it explored
topiocqa_train_2733_9	who explored it
topiocqa_train_2733_10	was this also launched by the same organization you mentioned above
topiocqa_train_2733_11	tell me something about its design
topiocqa_train_2733_12	what is its present status
topiocqa_train_2733_13	how is it represented in cultural context
topiocqa_train_2733_14	which mythical aspect does the above planet we were talking about has
topiocqa_train_2733_15	who is this babylonian deity actually
topiocqa_train_2733_16	does it contain any other name
topiocqa_train_2733_17	which prophecy did it make
topiocqa_train_2733_18	when was this text written
topiocqa_train_2734_1	when did the peak district became a national park
topiocqa_train_2734_2	where exactly is this district located
topiocqa_train_2734_3	which country is it located in
topiocqa_train_2734_4	what is special about the geographical landforms found in this district
topiocqa_train_2734_5	what are some of the human settlement spots
topiocqa_train_2734_6	what is the altitude of that last spot mentioned
topiocqa_train_2734_7	are there any historic buildings in that place constructed before the 19th century which are still exist today
topiocqa_train_2734_8	what are the names of some of the famous people who currently or formerly lived in that place
topiocqa_train_2734_9	what is taste tideswell
topiocqa_train_2734_10	what are some of the recreational activities that people in this area participate in
topiocqa_train_2734_11	what are the mammalian creatures found in that district discussed earlier
topiocqa_train_2734_12	when does that fourth creature hibernate
topiocqa_train_2734_13	what do they feed on
topiocqa_train_2734_14	what are some of the special traits in these creatures
topiocqa_train_2734_15	what are some of the avian creatures found in that district
topiocqa_train_2734_16	describe the fourth avian creature's physical appearance.
topiocqa_train_2734_17	what are some of their behavioral characteristics
topiocqa_train_2734_18	what does the fifth avian creature feed on
topiocqa_train_2735_1	who are the original members of blink 182
topiocqa_train_2735_2	what does it refers to
topiocqa_train_2735_3	can you name some of its releases
topiocqa_train_2735_4	whom is it influenced by
topiocqa_train_2735_5	did the second mention member meet with an accident
topiocqa_train_2735_6	did the band face any change during 2015 and onwards
topiocqa_train_2735_7	what is this trio thing
topiocqa_train_2735_8	who are its members other than skiba
topiocqa_train_2735_9	do you know any of its song or album
topiocqa_train_2735_10	did skiba do any other side works
topiocqa_train_2735_11	with what did barker start his music career
topiocqa_train_2735_12	was he part of any tv series
topiocqa_train_2735_13	which instrument did he play
topiocqa_train_2735_14	the last tv show you mentioned in your previous answer; what is that
topiocqa_train_2735_15	was it broadcasted on radio as well
topiocqa_train_2735_16	and what was the former tv show about
topiocqa_train_2735_17	you mentioned that barker began his career playing for some band; what is its genre
topiocqa_train_2735_18	did its success decline in between
topiocqa_train_2736_1	what is the origin of the word agriculture
topiocqa_train_2736_2	what is agriculture
topiocqa_train_2736_3	during which civilizations did this begin
topiocqa_train_2736_4	when was the first civilisation discovered
topiocqa_train_2736_5	which cities come under this civilisation
topiocqa_train_2736_6	does the art of cultivating have any types
topiocqa_train_2736_7	what is the first one about
topiocqa_train_2736_8	can you name some of its resources
topiocqa_train_2736_9	is any safety needed when dealing with cultivation
topiocqa_train_2736_10	does the climate have any effect on cultivation
topiocqa_train_2736_11	how much is the cost of cultivation
topiocqa_train_2736_12	can you name some of the pesticides that are used for cultivation
topiocqa_train_2737_1	who is the woman in the billie jean video
topiocqa_train_2737_2	what is billie jean
topiocqa_train_2737_3	which album did this song belong to
topiocqa_train_2737_4	who was the singer of this song
topiocqa_train_2737_5	when was the song released
topiocqa_train_2737_6	and by whom
topiocqa_train_2737_7	when did it start
topiocqa_train_2737_8	and by whom
topiocqa_train_2737_9	what genres did they begin with
topiocqa_train_2737_10	what does their logo look like
topiocqa_train_2737_11	who composed the song
topiocqa_train_2737_12	was this song used in any commercial advertisments
topiocqa_train_2737_13	did this song also have versions
topiocqa_train_2737_14	did the song also have any other notable covers
topiocqa_train_2737_15	has this song received any awards
topiocqa_train_2738_1	what does green colour signify in indian flag
topiocqa_train_2738_2	how many colors does it have in total
topiocqa_train_2738_3	who designed the flag
topiocqa_train_2738_4	when was he born
topiocqa_train_2738_5	when is the flag hosted
topiocqa_train_2738_6	what is located at the center of the flag
topiocqa_train_2738_7	when was it included in the flag
topiocqa_train_2738_8	does it signify anything
topiocqa_train_2739_1	who is paul kruger
topiocqa_train_2739_2	when was he born
topiocqa_train_2739_3	where
topiocqa_train_2739_4	was he married
topiocqa_train_2739_5	did he participate in any war
topiocqa_train_2739_6	who fought in this war
topiocqa_train_2739_7	do you know the reason for this war
topiocqa_train_2739_8	please tell me the origins of the empire that you just mentioned
topiocqa_train_2739_9	where is the name of the second place you just mentioned gotten from
topiocqa_train_2739_10	what is the weather here
topiocqa_train_2739_11	what kind of food is found here
topiocqa_train_2739_12	can you name any scottish musical instrument
topiocqa_train_2739_13	what is their relation with the celts
topiocqa_train_2739_14	do the celts celebrate any famous festival
topiocqa_train_2739_15	what programs are part of the last one
topiocqa_train_2739_16	which nations are part of the celts
topiocqa_train_2739_17	what languages are spoken
topiocqa_train_2739_18	what symbols are used by the first place that you just mentioned.
topiocqa_train_2739_19	which trees grow here
topiocqa_train_2740_1	what country does little mermaid take place in
topiocqa_train_2740_2	who created this character
topiocqa_train_2740_3	has any movie been made based on this character
topiocqa_train_2740_4	what was the genre of this film
topiocqa_train_2740_5	can you name a few other films belonging to the last sub-genre you just mentioned
topiocqa_train_2740_6	how many films are there in the first series you mentioned right now
topiocqa_train_2740_7	can you name some characters who feature in this series
topiocqa_train_2740_8	who’s the first character
topiocqa_train_2740_9	does the representation of this character have any religious connotations
topiocqa_train_2740_10	in what way
topiocqa_train_2740_11	who voiced him in the aforementioned movie series
topiocqa_train_2740_12	where’s he from
topiocqa_train_2741_1	when is an ai developed for a vitamin or mineral
topiocqa_train_2741_2	how can we define the vitamin
topiocqa_train_2741_3	what happens when it is deficient
topiocqa_train_2741_4	what are the symptoms of the second disease
topiocqa_train_2741_5	does this disease cause any reproductive disturbances
topiocqa_train_2741_6	what are the medicine that can assist in this situation
topiocqa_train_2741_7	does this disease require any kind of surgery
topiocqa_train_2741_8	can the supplement in discussion made available through food
topiocqa_train_2741_9	what is the role of the supplement mentioned earlier, in animals
topiocqa_train_2741_10	what are the ill effects of the supplement
topiocqa_train_2742_1	where is the equestrian statue of edward horner located
topiocqa_train_2742_2	who designed it
topiocqa_train_2742_3	when was this
topiocqa_train_2742_4	can you please describe the statue
topiocqa_train_2742_5	what other things has this designer designed
topiocqa_train_2742_6	did he travel anywhere in the world
topiocqa_train_2742_7	who did he marry
topiocqa_train_2742_8	did they have kids
topiocqa_train_2742_9	do you know their names
topiocqa_train_2742_10	you mentioned the above designer had designed a court, where is it located
topiocqa_train_2742_11	do they hear legal cases here
topiocqa_train_2743_1	where is the humpback whale found
topiocqa_train_2743_2	did any scientist study their behavior
topiocqa_train_2743_3	are any efforts being made to conserve this species
topiocqa_train_2743_4	what does this species feed on mostly
topiocqa_train_2743_5	how much of the former is eaten by humans
topiocqa_train_2743_6	is the first species affected by any type of pollution
topiocqa_train_2743_7	what other type of animals does this pollution affect
topiocqa_train_2743_8	what type of species is the first one
topiocqa_train_2743_9	which region is it commonly found in
topiocqa_train_2743_10	what is the most common weather seen in this region
topiocqa_train_2743_11	how many people live there
topiocqa_train_2743_12	what does the finch commonly feed on
topiocqa_train_2743_13	which species is it eaten by
topiocqa_train_2744_1	what is h ii region
topiocqa_train_2744_2	where is it located
topiocqa_train_2744_3	how far is it from earth
topiocqa_train_2744_4	when was it first observed
topiocqa_train_2744_5	and by whom
topiocqa_train_2744_6	who was he
topiocqa_train_2744_7	did he like collecting things
topiocqa_train_2744_8	what kind of art did he prefer
topiocqa_train_2744_9	when did he first start his career as an astronomer
topiocqa_train_2744_10	what object did he use to observe the orion
topiocqa_train_2744_11	can you tell me something more about it
topiocqa_train_2744_12	how many types of it are there
topiocqa_train_2744_13	how far can one see using the second one
topiocqa_train_2744_14	who invented the first telescope
topiocqa_train_2744_15	what did the scientist observe when they observed the orion
topiocqa_train_2744_16	what is its lifespan
topiocqa_train_2744_17	does it have any shape
topiocqa_train_2745_1	harry potter and the order of the phoenix movie summary
topiocqa_train_2745_2	who was handling its visual effects
topiocqa_train_2745_3	when was the company founded
topiocqa_train_2745_4	how is the film different from the book
topiocqa_train_2745_5	who is the music composer of the film
topiocqa_train_2745_6	who are the main characters of the film
topiocqa_train_2745_7	how is the personality of the last character
topiocqa_train_2745_8	what skills does he possess
topiocqa_train_2745_9	mention a few critical responses on the character
topiocqa_train_2745_10	what is "ign"
topiocqa_train_2745_11	did it plagiarize something
topiocqa_train_2745_12	any acquisition on it
topiocqa_train_2746_1	where was the movie quantum of solace filmed
topiocqa_train_2746_2	how is the protagonist in it
topiocqa_train_2746_3	in what ways was the film marketed
topiocqa_train_2746_4	what is the motto of the fourth partner
topiocqa_train_2746_5	what is its business
topiocqa_train_2746_6	does it also have a business venture for space too
topiocqa_train_2746_7	did its watches ever get on the moon
topiocqa_train_2746_8	who designed it
topiocqa_train_2746_9	who was he
topiocqa_train_2746_10	who were the people wearing it
topiocqa_train_2746_11	who was that astronaut
topiocqa_train_2746_12	were there any models of it later on
topiocqa_train_2747_1	who was originally organizing the effort to bring settlers into texas in 1820
topiocqa_train_2747_2	who is this mentioned person
topiocqa_train_2747_3	was the state of texas ruled by spanish authorities
topiocqa_train_2747_4	did the spanish authorities try to establish colonies in that state prior to 1519
topiocqa_train_2747_5	what was the reason that the spanish authorities had difficulties in settling in that state
topiocqa_train_2747_6	was this state raided by the native americans when the spanish authorities claimed ownership
topiocqa_train_2747_7	when did the spanish authorities cease ownership in this state
topiocqa_train_2747_8	what are some of the names of the spanish authorities who established colonies in this region
topiocqa_train_2747_9	who is the first person mentioned in the list
topiocqa_train_2747_10	have the spaniards left any influential mark on the culture or other aspects of this state after they ceased ownership
topiocqa_train_2748_1	what is the purpose of the epiglottis in the respiratory system of humans
topiocqa_train_2748_2	what are its variations
topiocqa_train_2748_3	does it play any role in speaking
topiocqa_train_2748_4	how does it affect swallowing
topiocqa_train_2748_5	what is the structure of this organ which is covered during swallowing
topiocqa_train_2748_6	can it be replaced
topiocqa_train_2748_7	which are the disorders related to it
topiocqa_train_2748_8	is it found in vertebrates only
topiocqa_train_2748_9	what is the second types of mammals mentioned above
topiocqa_train_2748_10	who are some of the animals under this category
topiocqa_train_2748_11	how does the third animal interact with humans
topiocqa_train_2748_12	what is the color of the fifth animal
topiocqa_train_2748_13	which sensory inputs does it rely on
topiocqa_train_2748_14	is the sixth animal herbivorous
topiocqa_train_2749_1	who sings the song to the left to the left
topiocqa_train_2749_2	who wrote the song "irreplaceable"
topiocqa_train_2749_3	when did the song release
topiocqa_train_2749_4	what can you tell about its writing controversy
topiocqa_train_2749_5	what responses did it receive
topiocqa_train_2749_6	how well it perform commercially
topiocqa_train_2749_7	where is the singer of this song from
topiocqa_train_2749_8	when did she start her music career
topiocqa_train_2749_9	which are some of her notable songs
topiocqa_train_2749_10	what are some philanthropic activities she involved in
topiocqa_train_2749_11	where did the live performance of the aforementioned original song take place
topiocqa_train_2750_1	where was battle of winterthur fought
topiocqa_train_2750_2	describe in few words the political situation of the battle
topiocqa_train_2750_3	when did the battle begin
topiocqa_train_2750_4	which forces fought each other in the battle
topiocqa_train_2750_5	where does the first army belong to
topiocqa_train_2750_6	what was the purpose behind forming the army
topiocqa_train_2750_7	when was it established
topiocqa_train_2750_8	what is the meaning of the aforementioned directory
topiocqa_train_2750_9	when was the committee formed
topiocqa_train_2750_10	what was the directory's step towards science
topiocqa_train_2750_11	any literature based on them
topiocqa_train_2750_12	who is the author of the first
topiocqa_train_2750_13	what are their names
topiocqa_train_2750_14	when did their partnership start
topiocqa_train_2750_15	from where did the aforementioned country where the battle took place get its name
topiocqa_train_2751_1	who plays the dwarf in game of thrones
topiocqa_train_2751_2	what genetic condition does he have
topiocqa_train_2751_3	what causes this condition
topiocqa_train_2751_4	how can it be diagnosed
topiocqa_train_2751_5	can it be treated
topiocqa_train_2751_6	what difficulties does an adult with such condition faces
topiocqa_train_2751_7	are there any sports organised for them
topiocqa_train_2751_8	who are eligible to take part in sports organised by the former association
topiocqa_train_2751_9	what is this association's mission
topiocqa_train_2751_10	have they been featured on any media
topiocqa_train_2751_11	what accident happened during the shoot of this series
topiocqa_train_2751_12	what property do they use for this show
topiocqa_train_2751_13	the type of catapult that got triggered, what was its use in activism
topiocqa_train_2751_14	was it used in military
topiocqa_train_2751_15	with reference to its last recorded military use, did that person go on expeditions
topiocqa_train_2751_16	where is he buried
topiocqa_train_2751_17	is there anything named after him
topiocqa_train_2751_18	what is he represented as in mexico
topiocqa_train_2752_1	when was william finlay, 2nd viscount finlay born
topiocqa_train_2752_2	who is he
topiocqa_train_2752_3	when did he begin his career
topiocqa_train_2752_4	what is that
topiocqa_train_2752_5	what was the former's role in the ww ii
topiocqa_train_2752_6	can you tell me about his family
topiocqa_train_2752_7	which educational institute did he attend
topiocqa_train_2752_8	where is the former located
topiocqa_train_2752_9	when was it founded
topiocqa_train_2752_10	by whom
topiocqa_train_2752_11	is it a residential school
topiocqa_train_2752_12	what is the house structure
topiocqa_train_2753_1	where did abdul kalam go for his higher studies
topiocqa_train_2753_2	who is he
topiocqa_train_2753_3	was he associated with any guru
topiocqa_train_2753_4	did he receive any rewards
topiocqa_train_2753_5	did he write any book
topiocqa_train_2753_6	what is it about
topiocqa_train_2753_7	did anyone review it
topiocqa_train_2753_8	name few parts of it
topiocqa_train_2753_9	what subjects did the writer study
topiocqa_train_2753_10	what is the first
topiocqa_train_2753_11	how is it related to idologies
topiocqa_train_2753_12	when did this originate
topiocqa_train_2753_13	was it associated with any school
topiocqa_train_2753_14	what is the school about
topiocqa_train_2753_15	who started it
topiocqa_train_2754_1	what is city and state for washington dc
topiocqa_train_2754_2	where is the city located
topiocqa_train_2754_3	did any war take place in this city
topiocqa_train_2754_4	what are some of features of this war
topiocqa_train_2754_5	is the battlefield preserved
topiocqa_train_2754_6	what technological importance does it have
topiocqa_train_2754_7	were there any campaigns
topiocqa_train_2754_8	what was this campaign about
topiocqa_train_2754_9	what was its after-effect
topiocqa_train_2754_10	which architectural building are found in the city mentioned in the beginning
topiocqa_train_2754_11	why was the first building built
topiocqa_train_2754_12	what was its early use
topiocqa_train_2754_13	when was it rebuild
topiocqa_train_2754_14	who designed it
topiocqa_train_2754_15	how was enslavement an issue in that american war
topiocqa_train_2755_1	when is the new episode of adventure time coming out
topiocqa_train_2755_2	what is 'adventure time'
topiocqa_train_2755_3	how many seasons does it have
topiocqa_train_2755_4	on which channel was it premiered
topiocqa_train_2755_5	who owns this channel
topiocqa_train_2755_6	what are some of the other programs on it
topiocqa_train_2755_7	who is the main character of the first program
topiocqa_train_2755_8	what type of transportation are featured in this show
topiocqa_train_2755_9	which merchandise are available in the market
topiocqa_train_2755_10	who are the main characters of the aforementioned series
topiocqa_train_2755_11	what is its concept
topiocqa_train_2755_12	what is its first character's appearance like
topiocqa_train_2756_1	what kind of book is the perks of being a wallflower
topiocqa_train_2756_2	who is the author
topiocqa_train_2756_3	when was it published
topiocqa_train_2756_4	by whom
topiocqa_train_2756_5	what are the names of other books they have published
topiocqa_train_2756_6	where are their offices located
topiocqa_train_2756_7	who is the owner
topiocqa_train_2756_8	has the original author written anything else
topiocqa_train_2756_9	what is the writing style of the original book
topiocqa_train_2756_10	what are its themes
topiocqa_train_2756_11	how was it received
topiocqa_train_2756_12	who were the critics
topiocqa_train_2756_13	was a movie made on it
topiocqa_train_2756_14	what are the names of the characters
topiocqa_train_2756_15	what are their real life names from the movie
topiocqa_train_2756_16	did it win any awards
topiocqa_train_2756_17	who was the director
topiocqa_train_2756_18	when was the movie released
topiocqa_train_2757_1	who introduced the poinsettia to the united states
topiocqa_train_2757_2	what is this introduced species
topiocqa_train_2757_3	is it toxic
topiocqa_train_2757_4	what are its cultural significance
topiocqa_train_2757_5	what is this star
topiocqa_train_2757_6	is it related to any prophecy
topiocqa_train_2757_7	of the two places just mentioned, where is the first one located
topiocqa_train_2757_8	what are the climatic conditions like here
topiocqa_train_2757_9	is it a popular tourist destination
topiocqa_train_2757_10	what all modes of transport are available here
topiocqa_train_2757_11	what are its geographical features
topiocqa_train_2757_12	was it ever under the muslims
topiocqa_train_2758_1	what episode is bears beets battlestar galactica episode
topiocqa_train_2758_2	"product recall" is an episode from which series
topiocqa_train_2758_3	what is the storyline of this particular episode
topiocqa_train_2758_4	who plays the first mentioned character
topiocqa_train_2758_5	who is this person
topiocqa_train_2758_6	which was his debut movie
topiocqa_train_2758_7	has he received any accolades for his work
topiocqa_train_2758_8	can you name some of them
topiocqa_train_2758_9	who has directed the very first series mentioned above
topiocqa_train_2758_10	who were the other stars of the series
topiocqa_train_2759_1	when does it get cold in tampa florida
topiocqa_train_2759_2	how is the sunshine over there
topiocqa_train_2759_3	where is the location of tampa bay
topiocqa_train_2759_4	is the last place a state
topiocqa_train_2759_5	how are the taxes implemented over there
topiocqa_train_2759_6	describe the governance of the place
topiocqa_train_2759_7	describe the symbols used by the state
topiocqa_train_2759_8	what is its state bird
topiocqa_train_2759_9	how is the income over there
topiocqa_train_2759_10	name a few statues over there
topiocqa_train_2759_11	describe in few words the geological aspects of the state
topiocqa_train_2760_1	what developments have taken place that led to modern day singapore river
topiocqa_train_2760_2	which colonial power has ruled here
topiocqa_train_2760_3	which wars have they faced in the past
topiocqa_train_2760_4	when did it happen
topiocqa_train_2760_5	between whom did it take place
topiocqa_train_2760_6	what arrangements were done before the war
topiocqa_train_2760_7	where did the war take place
topiocqa_train_2760_8	were there any fatalities
topiocqa_train_2760_9	who won at the end of it
topiocqa_train_2760_10	who led this army
topiocqa_train_2760_11	who was in charge of the other side
topiocqa_train_2761_1	who plays on the tv show the resident
topiocqa_train_2761_2	what is the series about
topiocqa_train_2761_3	when was it aired
topiocqa_train_2761_4	who directed it
topiocqa_train_2761_5	who is the protagonist
topiocqa_train_2761_6	who produced it
topiocqa_train_2761_7	what are the other works of the director
topiocqa_train_2761_8	where was he born
topiocqa_train_2761_9	what is the climate of the aforesaid place
topiocqa_train_2761_10	can you name any educational institutes there
topiocqa_train_2761_11	when was the second university founded
